id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3151727,Nice and quiet double room (Zone 1),15995792,Yi,,Lambeth,51.484670482514275,-0.12173166327503727,Private room,65,1,2,2015-03-20,0.16,1,340
4050025,Amazing dbl room with own bathroom,21000601,Daniel,,Lambeth,51.4784047911065,-0.10846438575441503,Private room,49,4,13,2015-08-21,1.13,1,59
3121864,"2 Dbl Beds in new building, Brixton",15857962,James,,Lambeth,51.46110180557314,-0.1100729500374682,Entire home/apt,100,5,13,2015-08-30,0.97,2,201
4116028,Single room in Victorian House,8846100,Sarah,,Lambeth,51.491548146903334,-0.11059326613996237,Private room,49,1,24,2015-07-31,2.10,1,149
4266353,Entire top floor of house sleeps 4,20560641,Vivien,,Lambeth,51.431110760428595,-0.13324191902980204,Private room,70,2,15,2015-08-26,1.43,2,316
5890809,Beautiful Stylish Spacious Clapham,27058483,Chris & Monique,,Lambeth,51.4552925139255,-0.1400682461438222,Private room,49,1,10,2015-08-09,3.33,1,348
876045,"Lovely room in Streatham Hill, SW2",4626114,Mary,,Lambeth,51.44514852755359,-0.12545357710554525,Private room,25,2,35,2015-08-28,3.22,2,324
536794,Double bedroom in South West London,1330009,Annamaria,,Lambeth,51.45694962586806,-0.10927198303682821,Private room,48,3,7,2014-12-03,0.31,2,262
4546053,Double bedroom -Clapham Garden Flat,17726711,Jane,,Lambeth,51.4546114149951,-0.1404258698564376,Private room,53,1,17,2015-08-17,1.89,3,329
380099,double room-in the heart of London,1907415,Teresa,,Lambeth,51.491145134294555,-0.12101322563876594,Private room,55,1,30,2015-08-18,0.74,1,336
4334164,Grand Designs House in Park,3912616,Rachel,,Lambeth,51.454702562119806,-0.11021275883992472,Entire home/apt,485,2,1,2015-08-02,0.91,1,53
6386540,CENTRAL LONDON STUDIO WITH EN SUITE,29051660,Shaan,,Lambeth,51.47892699508993,-0.12315676858740336,Entire home/apt,75,1,26,2015-09-02,7.80,2,182
2541800,Double Bedroom Flat in Zone 2 (SW4),13015915,Sunil,,Lambeth,51.4712143227054,-0.1288030612827507,Entire home/apt,75,3,30,2015-09-02,2.74,1,0
2500187,Charming bedroom with Ensuite,12796381,Lois,,Lambeth,51.43653528162426,-0.09921798874137411,Private room,56,1,63,2015-09-02,3.51,1,347
5160244,"Big bright double, private bathroom",12240622,Adeline,,Lambeth,51.43800330645225,-0.09556682113080976,Private room,45,2,24,2015-08-28,3.60,1,40
7125638,"BBQ Time! Location, Space, Backyard",8101524,Ben,,Lambeth,51.465331762110544,-0.14055312248837348,Private room,49,13,0,,,1,37
4438615,Cosy double room in Clapham Common,2303242,Daniele,,Lambeth,51.468347740730756,-0.14561367063535827,Private room,45,2,8,2015-04-22,1.33,1,306
3015634,"Clean, bright single room London",6141620,Manuela,,Lambeth,51.465793305509905,-0.1365073813135458,Private room,20,4,2,2015-08-11,0.38,18,140
1314629,Double Room & En-Suite in Clapham,7143049,Annie,,Lambeth,51.463457034164904,-0.13975808673304557,Private room,39,2,16,2015-06-12,0.67,5,346
7634760,Very Quiet room in central London,24495788,Giuseppe,,Lambeth,51.46472703468269,-0.13393209796143513,Private room,34,3,2,2015-08-24,2,3,9
494343,Stylish Central London Apartment,1908888,Stephane,,Lambeth,51.48619578799298,-0.10972144663184576,Entire home/apt,110,3,119,2015-08-28,3.20,1,278
5747828,Spacious and cozy double bedroom,4032724,Darya,,Lambeth,51.46612241882159,-0.13561862478725362,Private room,39,1,5,2015-08-22,0.99,1,139
2768613,Sunny bedroom with tv centralLondon,6141620,Manuela,,Lambeth,51.46591943815277,-0.13646207891381626,Private room,32,1,5,2015-08-04,1.13,18,236
8011301,Spacious & Bright Central London Room,6734081,Harleen,,Lambeth,51.48649173828557,-0.12483718943971031,Private room,49,1,0,,,1,291
7705130,Double bedroom by Oval SW9,40475797,Virginia,,Lambeth,51.48023171941447,-0.11203815804508989,Private room,55,2,1,2015-09-02,1,1,33
7728554,Central London on Your Doorstep,40616203,Poppy,,Lambeth,51.47818159166601,-0.125299732500377,Entire home/apt,90,2,1,2015-08-14,1,1,30
8111170,Private en-suite double - Central,33597570,Ioana,,Lambeth,51.48939747238981,-0.11234767504781702,Private room,70,1,0,,,1,349
7390221,Bright Double/Twin room,4736514,Cammie,,Lambeth,51.419383607277815,-0.1300994450190768,Private room,30,1,0,,,1,88
5565759,Pretty double room in Streatham,12605047,Jennie,,Lambeth,51.42930201533274,-0.12828603586855533,Private room,50,1,0,,,1,155
3654578,Modern apartment on Clapham High St,3075499,Matt,,Lambeth,51.46352348946429,-0.13560811946450552,Private room,59,2,14,2015-07-22,1.34,1,352
5227393,Modern Room Within An Atrium  ,27049834,Deanne,,Lambeth,51.47565835343856,-0.13358456308113437,Private room,70,1,0,,,1,365
4889183,Kennington,25155115,Steven,,Lambeth,51.490475266802406,-0.1108837615679059,Entire home/apt,150,3,3,2015-07-19,0.66,1,334
6996830,Beautiful private room,36685742,Daniel,,Lambeth,51.416614681024875,-0.12954219466188557,Private room,27,5,0,,,1,365
7848776,Small Double Bedroom in Brixton,3357474,Rebecca,,Lambeth,51.449275776504365,-0.12459884903687836,Private room,35,1,0,,,2,338
6265407,Charming House & Garden - Zone 1,9372718,Natalie,,Lambeth,51.49311800014099,-0.10911873902479641,Entire home/apt,250,4,3,2015-08-17,1.17,1,88
1735871,Bright clean single rm w/ balcony!,7783751,Stephanie,,Lambeth,51.47178475346149,-0.12193572650982053,Private room,40,1,112,2015-08-24,5.09,1,288
2616444,Gorgeous 1bed park view flat ,13396793,Oliver,,Lambeth,51.47361115684836,-0.11174833926364189,Entire home/apt,95,3,15,2015-05-31,0.88,1,179
978057,1 bed flat in Oval,493070,Mark,,Lambeth,51.47906024170574,-0.10747482745337898,Entire home/apt,150,1,6,2015-05-19,0.21,1,285
770839,Single room in great garden flat ,4057282,John,,Lambeth,51.4653657727432,-0.14229250662173915,Private room,150,1,0,,,1,365
4648049,Lovely split level 2 bd garden flat,2838721,Susan,,Lambeth,51.45555138998677,-0.10570191779234722,Entire home/apt,100,2,13,2015-07-28,1.60,2,252
8100374,Beautiful apartment in Clapham,6344971,Sharat,,Lambeth,51.452977823896845,-0.1471828902938496,Entire home/apt,115,1,0,,,1,349
5601118,Nice and central double room London,29038480,Marco,,Lambeth,51.49481322738509,-0.11832553993975023,Private room,70,1,7,2015-07-23,3.00,1,347
7559990,A spacious bedroom near the Big Ben,39168064,Milton & Stefania,,Lambeth,51.49863052525219,-0.1147546930972341,Private room,50,3,2,2015-08-14,2,2,12
6162804,Double room  Central and quiet,31971345,Eoin And Pietro,,Lambeth,51.48732896237289,-0.1094276613234811,Private room,70,2,5,2015-07-13,1.49,1,281
7746394,Spacious Twin Room in London Zone 3,40716169,Gabi,,Lambeth,51.42527604211355,-0.12836644695381377,Private room,47,1,1,2015-08-26,1,1,340
7060392,"1 bed flat Brixton, for 2-4 people",4697508,Phil,,Lambeth,51.448256534907145,-0.12530966264127694,Entire home/apt,82,1,3,2015-08-23,1.67,1,40
7009341,Lovely London flat near transport W,36744295,Paul WN,,Lambeth,51.42924667484515,-0.10184749540611938,Entire home/apt,79,3,5,2015-08-25,2.59,2,62
6996158,Spacious duplex flat in Brixton,4802523,Richard,,Lambeth,51.44693977390243,-0.12270784715532691,Entire home/apt,80,2,2,2015-07-20,1.22,2,0
6690884,Natural light and wide London views,29885126,Louis,,Lambeth,51.447050522151706,-0.1255426461247344,Entire home/apt,62,3,2,2015-08-23,2,1,72
5878880,COSY LITTLE HOUSE IN CENTRAL LONDON,2113870,Paula,,Lambeth,51.452819252425314,-0.1276646274574034,Entire home/apt,65,2,23,2015-08-27,5.31,1,326
6668746,Spacious One Bedroom Flat zone 2,15168180,Marwan,,Lambeth,51.46890156694173,-0.09965748316097188,Entire home/apt,82,3,6,2015-08-13,2.90,4,323
7897474,Lovely 1 bed apartment in Brixton,41639227,Ana,,Lambeth,51.461507456277204,-0.11093045457680219,Entire home/apt,90,1,0,,,1,15
4010006,Comfortable studio basement flat.,20792369,Pom,,Lambeth,51.48580101788538,-0.11976354533573777,Entire home/apt,85,2,12,2015-08-10,1.07,1,335
3781982,Kennington Central London Flat Grdn,5951613,Lucas,,Lambeth,51.48897072199309,-0.1151321093200604,Entire home/apt,90,1,65,2015-08-20,5.24,3,284
698125,Cute/cosi 1 bdr in Victorian house,3577796,Charlotte,,Lambeth,51.44403124624578,-0.10490912725329543,Entire home/apt,56,5,14,2015-06-16,0.43,1,31
636232,Central Apartment Waterloo SE1,1998937,Tim,,Lambeth,51.4998168354158,-0.11163866930682058,Entire home/apt,111,3,108,2015-08-18,3.05,2,232
4713060,Big double room in quiet area.,3261391,Edu,,Lambeth,51.44259109306535,-0.10304563612040347,Private room,23,1,3,2015-04-13,0.35,1,241
7528994,Large Double Room in South London,8430546,Joanne,,Lambeth,51.435378249505014,-0.10755971922710246,Private room,55,1,0,,,1,17
7858503,Excellent transport close to River!,15551809,István,,Lambeth,51.48836722151004,-0.11988393343229121,Private room,59,2,0,,,1,0
5317500,Large double en suite in new flat!,18148077,Richard,,Lambeth,51.47718840785662,-0.10641385565868806,Private room,48,1,1,2015-03-18,0.18,1,182
8164063,"Large, Modern, Clean double",6061901,Dan,,Lambeth,51.44254665837291,-0.11074258161349762,Private room,35,1,0,,,1,365
3800726,Modern Victorian 1 bed apartment,18724190,Corinne,,Lambeth,51.44512744153828,-0.12913314679571808,Entire home/apt,67,3,0,,,1,201
3202132,Stylish Studio B in Buzzing Brixton,445273,April,,Lambeth,51.46062339490173,-0.11462193694242041,Entire home/apt,60,2,45,2015-08-01,3.02,8,293
7251769,Private bright double bedroom!,25653214,Cara,,Lambeth,51.46072757201562,-0.12510113236606918,Private room,42,2,2,2015-08-10,1.13,1,300
5584058,"Huge, comfy double room",28953633,Helen,,Lambeth,51.50133267716492,-0.10811584404143311,Private room,65,4,0,,,1,152
7436492,Nice Double Bedroom in Stockwell,38952483,Mi,,Lambeth,51.47470632310471,-0.13022115470872175,Private room,40,1,0,,,1,19
3806241,Beautiful Double Room in Brixton,5357789,Christian,,Lambeth,51.45551904540577,-0.11073749561839341,Private room,40,4,14,2015-06-27,1.10,3,343
4421811,Cosy Victorian Brixton Home,22953045,Jennifer,,Lambeth,51.45700233409652,-0.11955072023374341,Entire home/apt,150,2,6,2015-05-12,0.74,1,239
6518333,"Bright, clean, safe studio in SW8",34087925,Renato,,Lambeth,51.47297167638104,-0.13077012013006542,Entire home/apt,70,2,1,2015-07-07,0.51,1,260
6763299,Private double room in Stockwell,21241056,Maria,,Lambeth,51.4721548475683,-0.12709085666053782,Private room,40,1,4,2015-08-02,2.00,5,355
2317786,Lovely 3 bed house central london,11663584,Rosie,,Lambeth,51.490845151730326,-0.11795316128439602,Entire home/apt,125,2,6,2015-06-15,0.42,1,47
4748835,"Huge, light, 3 bed flat in zone 1",52675,Fiona,,Lambeth,51.48786467528236,-0.10931031740752808,Entire home/apt,120,2,3,2015-08-07,0.47,1,243
4545992,Spacious Clapham Garden Flat,17726711,Jane,,Lambeth,51.4557766763699,-0.13934429776717178,Entire home/apt,170,1,12,2015-07-14,1.30,3,362
5990739,"Lovely garden flat, central London",13370567,Serena,,Lambeth,51.479680859852024,-0.11358426354416054,Entire home/apt,80,1,4,2015-08-09,1.18,2,0
4666095,Friendly Double + B/fast Clapham,13513784,Emre,,Lambeth,51.46669754247447,-0.13315144312125046,Private room,39,1,11,2015-08-19,1.22,2,50
2311980,Double bedroom ,11582087,Sara,,Lambeth,51.453171135089924,-0.10235958430324381,Private room,50,1,39,2015-07-30,2.13,1,269
3831177,Bedroom South London long weekend,713297,Kerry,,Lambeth,51.465607949293855,-0.1195895107732222,Private room,40,1,0,,,1,331
602825,Fab Double Room + garden and wifi,2667206,Fiona,,Lambeth,51.438625712658215,-0.11131148132079398,Private room,47,3,15,2014-10-18,0.42,3,266
6190421,Bright 3-bed house 2mins to station,3336401,Linda,,Lambeth,51.430911670238864,-0.09782716813292222,Entire home/apt,80,4,4,2015-08-22,3.33,1,101
7223946,Spacious double room-own bathroom,29236797,Elena,,Lambeth,51.447475522254344,-0.1244084736336197,Private room,39,1,1,2015-07-26,0.75,1,30
420759,Fab Sunny Room in South London   ,1620606,Shirley,,Lambeth,51.440569639195296,-0.13460418121396528,Private room,31,2,11,2015-06-07,0.30,3,342
1352399,Double room  20 min from Victoria ,3713232,Laura & Jeremy,,Lambeth,51.43114464787269,-0.0973612224328165,Private room,45,7,14,2014-02-17,0.54,2,92
5162014,"Great Room in Brixton, train 2 mins",18588379,Nicholas And Galya,,Lambeth,51.46730956164534,-0.10135945657487794,Private room,45,1,16,2015-06-30,2.61,1,242
4283876,Lovely one bedroom flat w. sofabed,22239377,Caroline,,Lambeth,51.44652774567501,-0.10286101282235702,Entire home/apt,150,1,0,,,2,365
2921125,1 Bed Flat in Serviced Building,5584457,Julie,,Lambeth,51.43703214235825,-0.12532337270448932,Entire home/apt,66,3,3,2015-07-18,0.23,2,365
3419581,"Bright & Comfy Room for 1, Zone 3",17164890,Bea,,Lambeth,51.42533051766853,-0.10032975804805,Private room,30,1,2,2015-04-26,0.18,2,360
7949584,Sunny double bedroom,23204728,Stephen,,Lambeth,51.45492864679872,-0.11541990057829576,Private room,55,1,0,,,3,346
2967584,"Bright , spacious  double  bedroom.",13789569,Saqib,,Lambeth,51.45039491427454,-0.1254208371028904,Private room,39,1,29,2015-08-15,1.90,1,339
6580109,Lovely Bright Room in large house,8259362,Noelle,,Lambeth,51.45689925322208,-0.1071436292352167,Private room,45,1,0,,,1,365
6663354,3 bedroom house to rent,34880454,Oana,,Lambeth,51.414370340577634,-0.14153919648896213,Entire home/apt,90,1,1,2015-08-01,0.88,1,41
685046,"Unique, loft style apartment.",3493351,Darren,,Lambeth,51.466829698714676,-0.13230483123384737,Entire home/apt,110,5,27,2015-08-14,0.82,1,330
6022986,"Superb, modern 2 bed 2 bath flat",12506119,Chris,,Lambeth,51.463872394456736,-0.13275972817338386,Entire home/apt,100,2,0,,,1,16
1080795,Comfortable Private room in London,4983725,Darius,,Lambeth,51.4697846710466,-0.14143660718716988,Private room,95,1,0,,,1,365
6366778,"Spacious Apartment,  Central London",1969324,Lesley,,Lambeth,51.4647617902613,-0.12309702556796931,Entire home/apt,99,2,8,2015-08-07,2.82,1,333
5429067,3 bedroom house in  Clapham Common,2219438,Pilar,,Lambeth,51.45690660307146,-0.1445531478970792,Entire home/apt,250,3,8,2015-08-10,1.88,1,267
6571477,Gorgeous and spacious garden flat,34370666,Phoenix Puilan,,Lambeth,51.46820678785001,-0.12324969764837422,Entire home/apt,85,2,1,2015-08-05,1,3,365
5820640,2 Double Bedroom Flat in Brixton,3357474,Rebecca,,Lambeth,51.450842062770384,-0.12589499627957726,Entire home/apt,80,3,0,,,2,165
4571447,Bright dbl room - Clapham-Brixton,22189760,Zsuzsa,,Lambeth,51.45596019858501,-0.12904249471495743,Private room,55,1,3,2015-09-01,0.74,1,343
6877671,comfortable and clean double room,210296,Marilena,,Lambeth,51.46842569507196,-0.12599423093097528,Private room,37,2,5,2015-07-30,2.27,1,344
4435322,Cosy double room by Clapham Common,11383470,Georgie,,Lambeth,51.46118633115076,-0.13038748835504685,Private room,70,1,7,2015-07-27,0.95,1,320
3588665,Newly Refurbished - Penthouse Room,18033827,Louis,,Lambeth,51.46854518767512,-0.12257778412992357,Private room,75,3,0,,,1,65
7692025,"Huge Double, Great Price, Zone 2!",17105392,Trezur,,Lambeth,51.466246477517934,-0.12577557731381597,Private room,39,1,1,2015-08-25,1,2,337
1415987,"Quiet, cosy and very central",6755438,Sarah,,Lambeth,51.49091861164661,-0.1123212641061392,Entire home/apt,108,3,14,2015-05-26,0.79,1,222
6115643,Double Room in a garden flat,16459970,Shane,,Lambeth,51.453391229651395,-0.11227291898136908,Private room,58,1,0,,,1,365
1507902,Gorgeous Attic Victorian Eco House,2669472,Sarah,,Lambeth,51.44781237035528,-0.12285470599809042,Private room,55,1,18,2015-07-21,0.83,2,365
1897105,Nice single  bedroom in Brixton,5368506,Celia,,Lambeth,51.466453606857236,-0.11056069577971692,Private room,35,3,49,2015-08-27,2.32,2,292
2715314,London Townhouse & Secret Garden 2,8227322,Anne,,Lambeth,51.451742425757516,-0.11928252514398541,Private room,45,2,4,2015-08-22,3.33,4,345
1606356,Stunning five bedroomed house.,418061,Sue,,Lambeth,51.455645877229365,-0.1376405311252398,Entire home/apt,350,3,20,2015-08-19,0.90,1,68
4372937,"Spacious, Bright 2br with Park View",2171442,Christopher,,Lambeth,51.46192013993999,-0.14931412211884937,Entire home/apt,90,3,2,2015-01-04,0.22,1,218
6329196,Characteristic Two bed flat Clapham,7125499,Lorcan,,Lambeth,51.4672733125216,-0.13781902107921012,Entire home/apt,165,1,1,2015-08-20,1,1,365
2166644,2 Double Bed Apt @ Clapham North,8246892,David,,Lambeth,51.46456441591221,-0.12938992652170497,Entire home/apt,95,2,7,2015-05-25,0.35,1,299
7273418,3 bed flat:2 minute walk to station,1925106,Stefan,,Lambeth,51.43933395249385,-0.10193650559914834,Entire home/apt,109,3,3,2015-08-27,3,1,26
6907945,Open Plan 2 Bedroom Flat,877015,Andrea,,Lambeth,51.47552461953163,-0.10467867280005462,Entire home/apt,120,1,1,2015-06-27,0.43,1,48
6143343,central on the walk,5648535,Ula,,Lambeth,51.504720995899085,-0.10799746297767966,Private room,35,1,0,,,3,243
5222851,Central 1960s school conversion ,19405433,John,,Lambeth,51.49307818484215,-0.11360773656158044,Private room,62,5,6,2015-08-05,1.11,1,327
7315585,"Double room, 5 min walkfrom Big ben",38325980,Guy,,Lambeth,51.49079225858331,-0.11956330912337094,Private room,45,4,1,2015-08-26,1,1,25
6921309,Private room in Central London,6308288,Fabio,,Lambeth,51.49160310698283,-0.10910779453614763,Private room,70,3,0,,,1,311
5259552,"Modern 1DB flat,11min to Wimbledon!",27223710,Chris,,Lambeth,51.42566869670666,-0.13109608388736987,Private room,70,5,0,,,1,184
6409755,Double rooms in Streatham Hill,33430873,Dewi,,Lambeth,51.44043420924,-0.12438669798440517,Private room,60,1,0,,,1,365
570490,Central-light-spacious-lovely-room,2807074,Barbara,,Lambeth,51.489282101236185,-0.11602999718874553,Private room,47,2,7,2014-12-21,0.30,1,31
856722,Big 2 bedroom flat. SPECIAL OFFER,1944310,Lyla And Richard,,Lambeth,51.49315017465563,-0.10897441727077749,Entire home/apt,110,3,71,2015-04-17,2.22,2,212
7258095,Room in house,38000030,Laura,,Lambeth,51.48817786225225,-0.10823317500420247,Private room,38,7,1,2015-08-17,1,1,29
286412,DOUBLE BEDROOM IN FAMILY HOME ,1490386,Annie,,Lambeth,51.41603429464986,-0.1336807075609531,Private room,42,3,38,2015-08-07,0.94,2,354
3182617,Penthouse 1 Big Room Central London,1712300,Anthony,,Lambeth,51.486830093667656,-0.12056586171747133,Private room,95,2,3,2014-09-12,0.20,2,312
7507695,cosy apartment overlooking the park,20987282,Veronica,,Lambeth,51.42460800234336,-0.12408811498415383,Private room,38,2,1,2015-08-13,1,1,335
6475256,The Oval! 2min walk from tube!,26294026,Shannon,,Lambeth,51.47956525511775,-0.10937635935677559,Private room,55,1,2,2015-08-01,0.91,1,79
1623991,Welcome to my sweet home in London,5779381,Olivia,,Lambeth,51.47595675838402,-0.10586864520501796,Private room,55,2,0,,,2,365
6052949,Stunning very spacious 1 bed flat,31409667,Charles,,Lambeth,51.4607307942727,-0.14729888668620209,Entire home/apt,80,1,0,,,1,332
3840436,2 min tube LUXURY 1-Bed Apartment ,11799160,James,,Lambeth,51.46154615757614,-0.13878331001043848,Entire home/apt,135,3,6,2015-02-04,0.48,1,0
236956,Five minute walk to South Bank,979363,Donovan,,Lambeth,51.50452989119573,-0.10741965351204837,Private room,54,1,229,2015-08-17,4.92,2,313
909348,DOUBLE ROOM BRIXTON HILL LONDON SW2,4876266,Valentine,,Lambeth,51.45032452959451,-0.12169679917300297,Private room,32,2,63,2015-08-27,4.49,2,294
3191081,Bright & Stylish 1 Bed flat w/Deck,16175110,Jodie,,Lambeth,51.47077761067046,-0.1275884983665261,Entire home/apt,100,3,2,2015-06-25,0.24,1,259
